Soil_Moisture_%,Shear_Strength_kPa,Bearing_Capacity_kPa,Excavation_Depth_m,Deformation_mm,Rainfall_mm_day,Temperature_C,Groundwater_Level_m,Seismic_Activity,Ground_Settlement_mm,Wall_Displacement_mm,Pore_Water_Pressure_kPa,Strain_Gauge,Soil_Type_Clay,Soil_Type_Rock,Soil_Type_Sand,Soil_Type_Silt,Retaining_Wall_Type_Diaphragm Wall,Retaining_Wall_Type_Secant Pile,Retaining_Wall_Type_Sheet Pile,Support_System_Anchors,Support_System_Bracing,Support_System_None (Open Cut),Risk_Level
-1.1038920406139505,-1.0808551061866862,0.446790622784794,-1.2116675461204138,0.08704091250302982,-0.7182051005897511,-1.7263402489259059,-1.4828838675621372,0.9680113660709854,1.5035907534397142,-0.28636080884291554,-1.1924321372588427,1.4084068935018614,False,False,False,True,True,False,False,True,False,False,2
-0.9527424005895289,-0.9242268054647681,0.7148667839474604,1.157760120850362,-0.8099499770685713,-0.220275332833587,0.2067456063532087,-1.380204973445899,0.9680113660709854,-0.05834632766001995,-0.1701143261177511,0.8746652061507465,0.22502466345258754,False,False,False,True,False,False,True,True,False,False,2
-1.1555206954596806,1.6744011772955056,0.39054660560221127,0.3037808688722816,-0.7961857511800626,-0.2861844101256796,-1.693558782957629,-0.3457267317770526,-1.0330457214142557,-1.7033596248254774,1.6285671090162863,1.515560540968987,-1.2078795216704474,False,True,False,False,False,True,False,False,False,True,2
-1.4140815038808379,-1.0661317535683654,-1.0265102385304468,1.0903833184542306,1.0909312204114388,1.4162007678053299,-1.1822621764940369,-1.6256310764484707,-1.0330457214142557,-0.5198128168740952,1.0094705676383262,0.9539719377760469,-0.666168560927019,False,False,False,True,False,False,True,False,True,False,2
0.9674920249772312,0.4549805324588863,-1.5018243852990247,0.2569151961509452,-0.240571577248567,-1.464884632841493,0.505550211319339,0.4197908035729922,0.9680113660709854,1.2566171146805354,-0.4362696921221958,-1.5070860976885512,-0.4334416932862693,False,False,True,False,False,False,True,False,False,True,2
-1.0922721676552658,-1.472216583131182,-0.012615654790887922,0.21953457188000136,1.504764029975362,1.6735796745281166,-0.2599980852823848,0.99694685335891,0.9680113660709854,0.9667015217756567,-0.2836689492383098,1.3137458628117302,-0.9652310512766321,False,True,False,False,False,False,True,False,False,True,2
0.492671648444203,-0.9579551628367545,-1.486326339811549,1.3359906884936485,-0.23473389712576082,0.35362263240579345,-0.9076178637562106,-1.4259201246784445,-1.0330457214142557,1.2648741199439988,0.9329489152578818,-0.10015312636943541,-1.2886486165658972,False,True,False,False,False,True,False,False,True,False,2
-0.6927666471348842,0.24170603907034635,1.2316320704103139,-1.6636017201623028,1.2176095390694985,0.9083715932599209,-0.31294254201060584,-1.697857884570425,0.9680113660709854,0.9981865640715818,1.215805160144787,0.9133813942219177,0.9803826507450113,False,True,False,False,False,True,False,False,True,False,2
-1.2825324733616463,0.11445594430806276,-0.3878857116893723,1.4123246710111872,-0.8790958424719902,-1.2790393020673103,1.7141385649973315,0.021798134502703483,-1.0330457214142557,-1.6288327355403653,1.047276500383759,-0.36664669345144174,-0.3242161663668512,False,False,True,False,False,True,False,False,False,True,2
-0.40441686827921175,1.320816571315161,1.5599587383618838,-0.6738848159552769,0.799055885174933,-1.2679245794274674,0.6011411583805343,-0.932953956806881,0.9680113660709854,-0.6995093398820348,-0.8854952164142951,-1.6153943102575616,-1.3758706608227547,False,False,False,True,False,False,True,False,False,True,2
-0.24568784701444815,0.5361681343726754,1.449449714939502,-0.6479287408045651,1.5726570616341957,0.4182497765559826,-0.8337948236042877,0.1641870981175613,-1.0330457214142557,0.5948854564808085,1.0691181174269928,1.4393023211938183,0.612453486495749,False,True,False,False,False,False,True,False,True,False,2
-0.2816384983660981,-1.1710401752204065,-1.4494761524517081,1.587509709957678,-1.631750924666177,-1.473843420852427,-0.9959986115352205,-1.4089040647922608,0.9680113660709854,0.5326225836654653,-1.261588231165091,0.6112146739746297,-0.7494494588962718,False,False,True,False,False,False,True,True,False,False,2
-1.2727001952597075,-1.4384392875406589,-1.5634549742083468,0.9427675700181057,0.9614747228591474,0.7139735640021351,-1.1978848711767267,0.39678997611111627,0.9680113660709854,-1.7214050047491989,1.3759669957427356,-0.2336236696040732,1.6560146373404498,False,True,False,False,True,False,False,False,True,False,2
1.33245428465756,1.1109815405646106,-0.45606168881928577,0.5573895484647188,-0.5017253591532084,-0.8394392007339316,-0.5562078587473545,-0.5601764335070273,0.9680113660709854,1.2047876470067447,1.4056224268646569,1.7151412791274472,-0.5065096328845435,True,False,False,False,False,False,True,False,True,False,2
-1.539333696031633,-1.035561632974804,-0.6481111306336426,0.364170334480539,0.22551700220436166,-1.4055194502088388,1.7494044400837951,1.4818587995809935,0.9680113660709854,-1.597543919324796,-0.8711231036949851,-0.5235712898375597,0.5723892170776521,True,False,False,False,False,True,False,False,True,False,2
1.512061733722202,-1.2641688251519514,-1.1513898112201928,-1.4955372578343011,-0.5676505945739979,0.7711308265175871,-1.12701843203557,-1.1372110772008608,-1.0330457214142557,-0.8630827724354606,-1.2945075558427872,1.253124397602965,-0.6629079402334134,False,False,False,True,True,False,False,True,False,False,0
-0.27000869406816325,-0.14834643863247718,-0.4446843513741181,0.46312657170534666,-1.2581405285389333,1.696132226159445,-0.9217270487593167,-1.3729468388469313,-1.0330457214142557,-1.5429963866224135,1.1491327182306157,-1.673670819270642,-0.7386181214980581,False,False,False,True,True,False,False,False,True,False,2
1.1728365556683926,0.45842876192404736,1.4756581911708915,-0.8670301271361519,0.34758219430458553,-0.5400403307758175,-1.723935187073695,-1.3811461184706695,-1.0330457214142557,0.6413406174221626,-1.217779600431516,-1.0532280595224095,-1.3091939050537487,False,False,True,False,True,False,False,True,False,False,1
0.7956186175163026,-0.22560144912906882,-1.156947309426464,0.2680356906397967,0.9827196099697368,1.4831049768371902,-0.15139084721770754,-1.5286049650922535,0.9680113660709854,0.4067209598584327,1.357859388491125,0.4931946017440213,-0.26557800409183685,False,False,True,False,False,True,False,True,False,False,2
0.05285246570668705,0.03410022634588626,0.23926287889986578,0.36627676620469096,0.0030746345835312096,-1.6375465692384097,-1.0256218115132851,-1.2649808939926748,-1.0330457214142557,0.4871929250343199,-0.5054625589684238,0.374043111787144,-0.4137816653542763,True,False,False,False,False,False,True,False,False,True,1
-0.7921160236869818,-0.26080003746270025,1.1692353858630615,-1.6990494839991361,-1.5920930400353528,0.5121920452167138,-0.24819116102504357,-0.4235502606209896,-1.0330457214142557,-0.667991113781875,1.2211412631333922,0.8908220930894598,-0.9791366524269929,False,False,False,True,False,False,True,False,True,False,2
-0.39145800201553216,0.5048311757850913,-1.6639718658102447,-1.4068828723387854,1.7459704524246251,1.5121160837895236,-1.0187423628714467,-0.5554105312743968,0.9680113660709854,0.7096881901775326,1.1343603227272572,0.4057656246867056,-1.074388345557386,False,True,False,False,True,False,False,True,False,False,2
0.026442919667787737,-1.5706555726921083,0.590632797680102,1.1299512462534869,1.3944885706299173,-0.8199237344420784,-0.7881431782952419,-1.3098765067283524,-1.0330457214142557,0.9184962470988652,-1.1044614064435885,-1.366281050201247,-0.10591946950546953,False,True,False,False,True,False,False,True,False,False,2
-0.7578008589252875,-0.05858999053904968,-1.652527379494611,0.629208285927411,-0.5361174425640318,-1.400683706927957,-0.29249970071063924,1.1546702154656028,0.9680113660709854,0.6765288091037696,-0.5597158486008562,-0.2778262077830434,0.057984090525224484,True,False,False,False,False,False,True,False,True,False,2
-1.3995938737591473,-1.3367713025888104,-1.054975027421247,0.29358413006680323,0.34194608072829774,-0.23597300111377298,0.124813832386596,0.7913164155917598,0.9680113660709854,-1.040748326730574,1.6536328813282308,-0.08756711486267432,1.2800447918645628,False,False,True,False,False,True,False,False,True,False,2
-0.7333306742294644,0.5548249919194735,-0.7951148467628801,1.236860651366513,-0.5584383709294494,-1.409768930514696,1.0126799967757472,-0.9690683096936324,0.9680113660709854,-1.5011079838266104,0.43222983443336455,-1.5110274375488135,1.4684768464445008,False,False,True,False,False,True,False,False,False,True,2
-0.4948493994165822,-1.6026199211779548,0.7901594558983218,-0.07951172059856142,-0.08925114619741394,1.5617381910722417,-1.3051725281408102,-0.3340718135025906,-1.0330457214142557,0.217044892168482,1.651538598517089,-0.3044525501034972,0.041071171550280186,False,False,False,True,False,True,False,False,False,True,2
-0.020494866518971127,1.5842726338349828,1.4162970938539814,1.3375673135101462,-0.9700376906286544,0.9359833022197628,0.35555463328131326,1.41406036296779,-1.0330457214142557,-0.03292401659138058,1.462062939301128,-0.5503372602864957,0.9394413125866722,False,False,False,True,True,False,False,False,False,True,2
0.5518119976080236,1.3152027337517254,-1.1899454733788646,0.10456708236488084,-0.7096517611268455,-1.6460850973625099,-1.2833891051968307,-0.11963018652140776,-1.0330457214142557,-0.7382029808529192,-0.37188182079216175,-0.6000191028098707,-1.0027657447298628,True,False,False,False,False,True,False,False,True,False,1
-0.4519907854603616,-1.2937044490757792,1.5296466341687278,-0.8449084395358084,1.1169711640740136,-1.020426763795143,1.373212510588642,1.6272535264375463,-1.0330457214142557,-0.7506036326113271,0.1631844249786998,0.5075796761370316,1.2125740921776995,False,True,False,False,True,False,False,True,False,False,1
1.4895673363545168,1.5118709323141917,0.6400318194211154,0.6359897140052968,-1.1219008206292267,-1.5622712957138305,1.6259667296157156,0.48079943093710265,-1.0330457214142557,0.22788143443677503,0.3007632981465919,1.4454425342908959,1.5627696983369372,False,False,True,False,False,False,True,True,False,False,2
1.1280988467294786,0.7903388774098399,1.252735654473428,1.325798339462841,0.9898005205635823,1.359426275823824,-0.9673638547350258,0.024606627403371557,-1.0330457214142557,1.518896558578173,1.675293996737777,-1.4982094560317385,-0.09143649152681067,True,False,False,False,False,False,True,False,True,False,2
-0.7671430844005481,-0.10878331949666314,-0.8004390136781157,1.4917558485020816,-1.5623201937616065,-0.9506244747609097,1.6825715491120092,0.5898137273442572,0.9680113660709854,0.16502422468485206,0.03677285778674772,-0.51382300197296,0.4934877528485917,False,True,False,False,False,False,True,True,False,False,2
-0.30803839700889,1.678397580711577,-0.22036232945604842,-1.3346309010939397,-1.0198830404907528,-1.0018034401225275,-1.5907013767618963,0.23197124989477402,0.9680113660709854,-1.1311773671049612,0.11526200952649654,0.8561019028402531,-0.16036261878276467,False,False,False,True,False,False,True,True,False,False,2
-0.6929835529590136,-1.6587908554945237,0.6127099034762373,1.6416623602615545,1.0791077689947635,-0.8624968170502503,1.2632497979687092,-0.7571315379174298,0.9680113660709854,-1.3652553555621827,-1.5568707805012498,-0.5854762347152064,-0.019035506011867105,False,False,True,False,True,False,False,True,False,False,2
1.7420192329125714,1.2096101628199436,0.5408361329573264,1.0086546197910349,0.040098802364745945,-1.0765946765787957,0.47372036835539283,1.0484878953603223,0.9680113660709854,0.052703788929343985,0.43688449140867114,0.31045270273280373,0.39698067107293217,True,False,False,False,False,False,True,False,True,False,2
0.42198549187429185,1.0808722305344811,-1.5141072263110693,-0.5366395632570199,-1.1020639822700806,-0.9852748457380553,-0.12168041967917877,1.3603816695705653,0.9680113660709854,-1.0906667188960375,1.512238408276065,-0.9946454367596551,0.5358449516191408,False,False,False,True,False,False,True,False,True,False,2
-1.4351310047906882,0.4485633317820365,-1.4913264013398193,-0.1652912369859775,0.2659364712010929,0.723970010517547,-1.5149213080972648,-0.9916021107101007,-1.0330457214142557,1.0860433086119958,0.8972634108401071,1.5325794508034671,0.2108870124695726,False,False,False,True,False,True,False,False,True,False,2
-0.9606449542998061,-0.27978699249062633,-0.7897457945147391,0.39936433956977496,1.2697876816936928,0.2790071163680788,-0.5721781760351246,0.2922235164845171,-1.0330457214142557,0.15605161196824047,0.6149272615211687,0.8178672534590073,1.269815006128562,True,False,False,False,True,False,False,False,False,True,1
1.3806588064938123,-1.0439170269433247,-1.5411579078967474,-0.01923765305377468,-1.1801808859360594,1.4448594265774755,0.8846451197628549,-1.3265557630760394,0.9680113660709854,-0.9409785123240048,-0.6415150291771281,-1.4791533239478367,-1.4056886978334935,False,True,False,False,True,False,False,False,False,True,2
-0.8840995142615843,-1.513114538634996,-0.26837528274002453,-0.5540126749677353,-1.4798264230249814,0.7204728612305117,1.1678362946658327,0.0779745555225626,0.9680113660709854,1.5441761561364282,1.3947402386692624,-0.5416489266634201,-0.6452077801546741,True,False,False,False,False,True,False,True,False,False,2
-0.18663742157915855,0.7644542896825253,0.5625893647717221,-0.328358215378445,-0.35296076368880136,-0.2597444657222689,0.140833939966872,0.8533767418072216,-1.0330457214142557,0.4353746188384733,-1.346760344412201,-0.637457945998239,-0.9754064852021697,True,False,False,False,True,False,False,False,True,False,1
-0.09567654260428393,-1.501492500670556,0.27130588353359814,-1.534686776005901,-0.2569135269531719,0.8906879380996103,-0.13142096695622443,0.23040481182687916,0.9680113660709854,-0.7037329559400385,-0.6990866540560092,-1.4659422029621518,1.1217575740099026,False,True,False,False,False,True,False,True,False,False,2
0.4866934593159285,-0.9668786631868109,-0.4447370079342937,0.6759323171028744,-1.4867253595934224,1.3680352869172459,1.633305952170606,-0.007915181477951201,-1.0330457214142557,0.2074582331836041,-1.1050664138874526,-0.13102814349817707,0.20068908770159294,False,True,False,False,False,False,True,False,False,True,2
-1.4903032675055716,1.0462082118515703,-1.6994236522223634,1.6634697568656938,-1.3805573943419305,-1.3134145878399126,-1.4945721377486998,-0.9171707027975744,0.9680113660709854,-1.2933084376826132,-0.3979962631632936,-0.5180063088970157,-0.6494644972272153,False,True,False,False,True,False,False,True,False,False,2
-1.5579059034624503,-1.4121554061170631,-0.02257879258884736,1.0541472294460257,-1.636549551954017,0.6106945109712921,1.4841533392299648,1.3068821750586104,-1.0330457214142557,1.2048855312305167,-0.9388905693913931,1.426386111929417,1.3935117607029004,False,True,False,False,False,True,False,True,False,False,2
1.0684539891376543,0.39899912914918817,-1.492475169123553,0.48888017050239735,-0.2970993033211353,0.23711865289408146,-1.0918496269086364,-1.5268932073472063,0.9680113660709854,-1.0728392452471334,-0.15744230605877607,-1.5302553295581725,-0.43719379658639196,True,False,False,False,True,False,False,False,False,True,2
1.23616605394599,-0.02857956295417539,0.9925270662484293,0.832719242984402,1.5816750679768665,1.4502984434281154,-0.7690414830631576,0.8491759483428007,0.9680113660709854,-0.08690824091052726,-0.6471122263634415,1.1224955985238245,1.4631546155250503,False,True,False,False,False,False,True,False,True,False,2
-1.063931548464669,-0.5397397324364408,0.8034289965977282,1.3793595450284997,-1.5744989026162868,-0.985362797105724,0.9238118265537408,0.7061945765156259,0.9680113660709854,-0.9880080001302476,-0.15675563194782555,-0.47968780369260633,-0.3444816102939394,False,True,False,False,False,False,True,False,True,False,2
0.6975380945340218,0.7804642194670147,-0.9361747295611951,0.5155988147654669,-0.43910798369050014,0.4972921414827658,0.6940831049114584,1.7551589856937158,-1.0330457214142557,1.1280805101610454,-0.17770237502464198,-1.045513943500647,-1.4742805653934141,False,True,False,False,False,False,True,False,True,False,2
-1.0469378663963276,-0.9150399596266362,0.19548297626826208,-0.5502991655266333,-1.6751898466594282,-0.11506042198946627,-0.25898630829752867,0.4980501020696487,0.9680113660709854,1.0267418521964042,0.8727085864511827,0.2910235723191944,0.2977812099036718,False,True,False,False,False,True,False,False,False,True,2
1.058344479187642,1.5427616777715998,-0.7360964362212349,0.2318083050598721,-1.135638157979627,0.28337490313384267,1.0863038140175758,1.0993912812817028,-1.0330457214142557,0.8553107818074889,-1.6289121919756193,-1.0703347077344645,-0.8228675803272681,False,True,False,False,False,True,False,True,False,False,1
-0.7490203543130911,1.0530405498312292,-1.1515133509976891,0.19795472211463241,-1.4062703670093968,1.096750612279866,1.1146537601620368,-0.6820202275388719,-1.0330457214142557,-1.738518208828785,-1.3113590806058535,-0.41367677032095057,-0.9722438306293069,False,True,False,False,False,False,True,False,True,False,1
-0.709649308999581,0.1788154886391405,1.112832536252489,-0.5187859848901086,1.036218136494498,-1.0422439066384805,1.7748519125442939,-1.3661039972082925,0.9680113660709854,0.21785356469703612,-1.500643009474885,0.7202618375272227,-1.1664613555112704,False,False,False,True,True,False,False,False,True,False,2
0.006127209347907432,-0.2523030774033329,0.5588610419771632,-0.3191813531168181,-0.4864113138179616,-0.6490436999366527,-1.424216756586261,-0.7164107637196448,-1.0330457214142557,0.5521948483827439,0.38692470168913407,1.5008805543038484,1.5850629238060934,True,False,False,False,False,True,False,False,False,True,1
-0.34993739826724307,0.30038261785917253,-1.6203083703378165,1.0110754929879835,-0.9447247144113727,1.703202927665656,-0.017580309058042847,-1.3145969358540557,-1.0330457214142557,0.13486570306503357,-0.5290458029483797,0.14557747200479926,-1.4075803965658287,False,False,True,False,False,False,True,True,False,False,2
-0.4801531624779697,-0.5954129818953423,1.0483721291576844,0.30413015196045984,0.3610908982375621,-1.1198127046755326,0.8158977277271083,0.9810314591105567,-1.0330457214142557,1.2822133456962395,-0.8094908463424592,-0.6532100184271581,0.7926586204508064,False,True,False,False,False,False,True,False,True,False,2
-1.4031628908216491,-0.6198217621260808,0.8317999626142863,1.072018006026013,0.6278834679641987,0.5275236111067471,1.3492645195802064,-1.1953082718327832,0.9680113660709854,1.1545408470479053,0.5896916757250833,0.33992468688565347,0.9254245127251036,False,False,True,False,False,False,True,False,False,True,2
-0.6183807502017167,1.3576930346419007,-0.280328686081192,-0.2599342765709576,1.4820866680404865,0.28918721412908666,0.6853868692836917,0.7858311120385764,-1.0330457214142557,-0.3580166575364632,-1.0562695733424365,1.0991372535538,0.3121875877519599,True,False,False,False,False,False,True,False,False,True,1
1.1398907691927185,0.10851290269449088,-0.21159473227706738,-0.08536818609122433,-0.1602145901532379,0.07833921005044157,-0.3734453814814396,1.7692130057998392,0.9680113660709854,-0.9026067261216619,0.26808419952445284,1.6170851995717308,-0.5460188176018936,True,False,False,False,True,False,False,False,True,False,2
0.10235222984236583,-1.597534010896898,-0.3223929698826376,-0.6509424684949812,-1.67876586483124,1.603543508924631,-1.7018630147312162,1.2976940807071693,0.9680113660709854,1.5727311988747155,0.8776733896446918,0.47418630828650565,-0.48809519396956347,False,False,True,False,False,True,False,False,True,False,2
0.9933318422142465,-0.7766395012743511,0.5666425311933063,0.3240719995927318,0.38671908815493594,-1.3545553433248867,1.1593012424351898,0.01095884457769644,0.9680113660709854,0.5286073075791007,-1.35842780536737,1.410910833391997,-1.429963860451451,False,True,False,False,False,False,True,False,False,True,2
1.0271570710626234,-1.7431789093778878,0.061078419194442325,1.7148121944326573,1.0459989929029865,-0.5758701801732931,-0.21681386888592738,0.009872608803999348,0.9680113660709854,1.5175996205298659,1.5654787952436633,-0.7198283724093899,0.6915132518713798,False,False,True,False,True,False,False,False,True,False,2
-1.1652634540943223,0.1332094264773665,-1.1721164430136874,0.43164017372689817,-0.8374573496215314,0.7093146022055287,-0.5779204363605274,-0.20547515364298521,-1.0330457214142557,1.5288983444567759,0.14734905778405735,0.6129945713511759,0.905032618900847,False,False,False,True,True,False,False,False,True,False,2
-0.3644637635192047,-0.9175248057243837,1.5435102237978158,-0.21041143462962678,-1.399320624315922,0.5299989717675909,0.42967869802393405,1.6128993775452227,-1.0330457214142557,1.213677553898493,0.5929619631304288,0.5653396664875975,0.8916292249901869,True,False,False,False,True,False,False,False,False,True,2
1.5237966486827645,0.5531941602888746,0.8885285471932921,-0.2028578041262118,-1.5244229035330317,1.4281536155549146,-0.6990245736773493,1.398304155145926,-1.0330457214142557,-0.5357601613703363,0.17533490827822001,0.8219314243868575,-0.059588395102236805,False,True,False,False,True,False,False,False,True,False,1
-0.4970808190867877,0.46907641870866423,1.0124294228449942,1.1722651161562045,1.2483049214573039,-1.583609757357477,-1.0523761356235657,-1.4741364328620283,-1.0330457214142557,0.34951931045288875,-1.2554800993016932,-0.18752956088028522,-0.869037216354335,False,False,False,True,False,False,True,False,True,False,2
0.9498806447827375,-0.13966241600460008,0.35716368529649883,1.1438432636416107,0.5952990534248674,0.6148044957405483,-1.1763813240081924,1.010681849225656,0.9680113660709854,-1.5611449392095025,1.6540308846055367,0.7447869929005947,0.9526082036601854,False,True,False,False,False,False,True,True,False,False,2
-1.4258933037019834,-0.06771146316643312,1.0953647991510866,-0.9164950120942356,-1.41623918283839,-0.03621694834345015,0.5668547629420243,1.084493828488189,0.9680113660709854,-0.5671675362119153,-0.07947974159187961,-0.042655360274781645,0.27308594090034854,False,False,True,False,False,False,True,False,False,True,2
1.0894562853230032,-1.2939064256066821,1.5925634974485974,-0.24753721903924303,1.1559829929818632,0.17808800359587207,1.464698814937248,-0.8780766601968516,-1.0330457214142557,0.2725641349978082,-0.24716538174304242,0.1322713755392104,0.9039087208790764,False,True,False,False,True,False,False,False,False,True,1
0.707729139761579,-1.5006256662875144,1.6626097912032,-1.1027883836909729,1.493336150502404,-0.3131512305325056,1.7430301560164847,0.1493364835828864,0.9680113660709854,-1.3003261076271597,-0.9979659956465579,-0.7903883981184379,-0.5898138264515048,True,False,False,False,False,False,True,False,True,False,2
-1.3768940684526154,-1.521689393643016,1.3231127311550288,-0.891262616373836,-0.7420944011613332,-1.5210349171024362,0.7800081508245206,-1.7536986651621,0.9680113660709854,-1.2552674140083673,-0.6945015167393473,-1.3143187484852492,0.662278529187329,True,False,False,False,False,False,True,False,False,True,2
-0.6137115661009265,1.1900563900072065,-1.7029564292845105,0.8535439776838714,-1.5828358681626131,-1.0990922726077932,-0.8419873956186824,0.8675551547597861,0.9680113660709854,1.3734864528190236,-1.184615786973214,-0.5054737442098644,0.9467827266843043,False,False,True,False,False,True,False,False,True,False,2
1.5593791886730215,0.12626022836264436,0.6943038714729716,-0.9421150220775373,-0.1785148747970278,0.6560767564898662,1.3309851573786542,-0.035608332037000465,0.9680113660709854,-1.3432348728890482,0.6512235957149461,1.338165622040373,1.5632385277014516,False,False,True,False,False,True,False,False,True,False,2
-0.5103959977659376,-0.4680528917654592,-0.9481829515064094,-0.629901637324423,0.744985069857538,-0.8826054619528539,-1.0469125327748148,0.32549407889445503,-1.0330457214142557,-0.9804648583026575,1.2385790772448209,-1.389945257571352,0.8365765472344777,False,True,False,False,True,False,False,False,False,True,2
1.27580249672593,1.617340863600564,-1.5138696706379882,0.7245146336019622,0.20976445842417601,-1.001182203187172,-0.12719389248976887,0.8131330751253155,-1.0330457214142557,1.3856514429580207,0.9924207687508015,0.2190625336319901,0.6032344907010733,False,False,False,True,False,False,True,True,False,False,2
0.6557264825827579,0.5143200047209366,-0.7158790821064904,1.648160240722835,-1.3608898210040061,1.0278854486548743,-0.2685925106485373,-0.6894568623658872,-1.0330457214142557,-0.27350640390909897,-1.4636391250479195,-0.30448602192162066,1.205999193317285,True,False,False,False,True,False,False,False,False,True,2
1.670751469083536,-0.3733970585516685,-0.15619384536144446,-1.240239306090837,-0.4749623545842705,-0.14767121999682456,-1.2237042995686231,-0.47598566681828824,0.9680113660709854,-0.8701403916583749,-0.04203693658310248,0.9447584179857754,1.3269664658420557,True,False,False,False,False,True,False,True,False,False,2
1.7028188653642036,0.04613365987357792,1.313302756541984,0.0407846401684594,1.5936925268874638,-0.21550273652930155,-1.185603475176877,0.20047350188620452,0.9680113660709854,-0.26238509526461756,-1.079014674400448,-0.4899793854797765,-1.6013738304884821,True,False,False,False,False,True,False,False,True,False,2
-1.1601787381092576,0.8181823627618413,1.409228215464987,1.5610418663573218,0.7282569369064186,1.4303171100865912,-0.7330404626165729,-0.08097270285316902,0.9680113660709854,0.004186965632314192,0.9705353639154968,0.5290327295077473,0.8318832878120734,True,False,False,False,False,False,True,True,False,False,2
0.8124967149366408,-0.5138875987973966,-1.1890113679365528,1.171533709075623,-0.5942775167695862,0.5980633288243291,-1.007790344958465,-1.0830208108720283,0.9680113660709854,-1.161278991055786,-1.4358824478599457,-1.2545866120488396,0.3590889572006816,False,False,False,True,True,False,False,False,False,True,2
1.54255808745538,-0.9996420433497116,0.6009121126344427,1.4596758738580922,1.0453773449638664,0.35947905406311714,-1.6816651882502107,-0.12148362776800102,0.9680113660709854,0.6852647995231337,-0.804637982017113,0.9704355373365796,-0.2417752668718496,True,False,False,False,False,False,True,False,True,False,2
0.6437572674846649,0.7232878838971273,0.2908151201239108,-1.3744789299378488,0.42702281960936517,0.3832076074395336,0.5611768142663786,-0.4224967253742521,0.9680113660709854,-0.37436186677407585,0.6058398288545181,1.6303792390103997,-1.422271083671804,False,True,False,False,True,False,False,True,False,False,2
